Order,Property Id,DOF Gross Floor Area,Year Built,Number of Buildings - Self-reported,Occupancy,Site EUI (kBtu/ft²),Weather Normalized Site Electricity Intensity (kWh/ft²),Weather Normalized Site Natural Gas Intensity (therms/ft²),Weather Normalized Source EUI (kBtu/ft²),Natural Gas Use (kBtu),Weather Normalized Site Natural Gas Use (therms),Electricity Use - Grid Purchase (kBtu),Weather Normalized Site Electricity (kWh),Total GHG Emissions (Metric Tons CO2e),Direct GHG Emissions (Metric Tons CO2e),Indirect GHG Emissions (Metric Tons CO2e),Property GFA - Self-Reported (ft²),Water Intensity (All Water Sources) (gal/ft²),Source EUI (kBtu/ft²),Latitude,Longitude,Community Board,Council District,Census Tract,log_Order,log_Property Id,log_DOF Gross Floor Area,log_Largest Property Use Type - Gross Floor Area (ft²),log_Year Built,log_Number of Buildings - Self-reported,log_Occupancy,log_Site EUI (kBtu/ft²),log_Weather Normalized Site EUI (kBtu/ft²),log_Weather Normalized Site Electricity Intensity (kWh/ft²),log_Weather Normalized Site Natural Gas Intensity (therms/ft²),log_Weather Normalized Source EUI (kBtu/ft²),log_Natural Gas Use (kBtu),log_Weather Normalized Site Natural Gas Use (therms),log_Electricity Use - Grid Purchase (kBtu),log_Weather Normalized Site Electricity (kWh),log_Total GHG Emissions (Metric Tons CO2e),log_Direct GHG Emissions (Metric Tons CO2e),log_Indirect GHG Emissions (Metric Tons CO2e),log_Property GFA - Self-Reported (ft²),log_Water Intensity (All Water Sources) (gal/ft²),log_Source EUI (kBtu/ft²),log_Latitude,log_Community Board,log_Council District,log_Census Tract,Borough_Bronx,Borough_Brooklyn,Borough_Manhattan,Borough_Queens,Borough_Staten Island,Largest Property Use Type_Adult Education,Largest Property Use Type_Automobile Dealership,Largest Property Use Type_Bank Branch,Largest Property Use Type_College/University,Largest Property Use Type_Convenience Store without Gas Station,Largest Property Use Type_Courthouse,Largest Property Use Type_Distribution Center,Largest Property Use Type_Enclosed Mall,Largest Property Use Type_Financial Office,Largest Property Use Type_Hospital (General Medical & Surgical),Largest Property Use Type_Hotel,Largest Property Use Type_K-12 School,Largest Property Use Type_Library,Largest Property Use Type_Mailing Center/Post Office,Largest Property Use Type_Manufacturing/Industrial Plant,Largest Property Use Type_Medical Office,Largest Property Use Type_Movie Theater,Largest Property Use Type_Multifamily Housing,Largest Property Use Type_Museum,Largest Property Use Type_Non-Refrigerated Warehouse,Largest Property Use Type_Office,Largest Property Use Type_Other,Largest Property Use Type_Other - Education,Largest Property Use Type_Other - Entertainment/Public Assembly,Largest Property Use Type_Other - Lodging/Residential,Largest Property Use Type_Other - Mall,Largest Property Use Type_Other - Public Services,Largest Property Use Type_Other - Recreation,Largest Property Use Type_Other - Services,Largest Property Use Type_Other - Specialty Hospital,Largest Property Use Type_Outpatient Rehabilitation/Physical Therapy,Largest Property Use Type_Parking,Largest Property Use Type_Performing Arts,Largest Property Use Type_Pre-school/Daycare,Largest Property Use Type_Refrigerated Warehouse,"Largest Property Use Type_Repair Services (Vehicle, Shoe, Locksmith, etc.)",Largest Property Use Type_Residence Hall/Dormitory,Largest Property Use Type_Residential Care Facility,Largest Property Use Type_Restaurant,Largest Property Use Type_Retail Store,Largest Property Use Type_Self-Storage Facility,Largest Property Use Type_Senior Care Community,Largest Property Use Type_Social/Meeting Hall,Largest Property Use Type_Strip Mall,Largest Property Use Type_Supermarket/Grocery Store,Largest Property Use Type_Urgent Care/Clinic/Other Outpatient,Largest Property Use Type_Wholesale Club/Supercenter,Largest Property Use Type_Worship Facility,score
6506,2810867,73555.0,2000,1,100,94.8,8.1,0.7,162.6,5589886.9,60348.8,2375126.9,684199.0,517.3,296.9,220.4,84062.0,82.13,158.5,40.821605,-73.912102,1.0,17.0,69.0,8.780480107033297,14.849003534646233,11.205788704684313,11.323119973266529,7.600902459542082,0.0,4.605170185988092,4.551769409260976,4.601162164590552,2.0918640616783932,-0.35667494393873245,5.0912931971137105,15.536469612368462,11.007896342318046,14.68056142560241,13.436004089963626,6.248622977009469,5.693395381769714,5.39544407727876,11.339309900805215,4.408303357752101,5.065754593317335,3.7092114755700223,0.0,2.833213344056216,4.23410650459726,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6517,3316452,90800.0,1935,1,100,18.0,2.6,0.1,38.9,1036318.1,12109.9,981996.0,287806.5,146.2,55.0,91.1,111937.0,0.35,37.3,40.826004,-73.911673,3.0,17.0,143.0,8.78216942633238,15.014406094753912,11.416414564589385,11.616717751599461,7.5678626054638825,0.0,4.605170185988092,2.8903717578961645,2.975529566236472,0.9555114450274363,-2.3025850929940455,3.6609942506244004,13.851184701004534,9.401778578874728,13.797342514008552,12.570043658308926,4.9849755473156785,4.007333185232471,4.511957804265912,11.625691492014756,-1.0498221244986778,3.6189933266497696,3.709319231328167,1.0986122886681098,2.833213344056216,4.962844630259907,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6562,2798095,218388.0,1930,1,100,30.6,8.1,0.0,89.6,589795.1,6135.7,7727118.6,2213147.2,748.4,31.3,717.1,271877.0,6.56,91.5,40.825685,-73.918817,4.0,16.0,61.0,8.789050713521046,14.844449386454626,12.294028576288406,12.026467396230448,7.5652752818989315,0.0,4.605170185988092,3.4210000089583352,3.4011973816621555,2.0918640616783932,-inf,4.4953553199808844,13.28753046742782,8.72187945006567,15.860246595574946,14.609926132862666,6.617937594399934,3.4436180975461075,6.575215300888529,12.513105037119868,1.8809906029559975,4.516338972281476,3.7093114176502406,1.3862943611198906,2.772588722239781,4.110873864173311,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6564,5703280,159000.0,1935,1,0,32.0,1.2,0.3,45.8,4445859.9,50127.1,643639.7,188640.0,295.9,236.1,59.7,159000.0,,42.1,40.819071,-73.927063,4.0,17.0,61.0,8.789355452209982,15.556552005899968,11.976659481202368,11.976659481202368,7.5678626054638825,0.0,-inf,3.4657359027997265,3.572345637857985,0.1823215567939546,-1.2039728043259361,3.824284091120139,15.307483861538797,10.822317058993134,13.374894376473916,12.147595715771198,5.690021559406164,5.464255444091467,4.089332020398556,11.976659481202368,,3.7400477406883357,3.709149398670982,1.3862943611198906,2.833213344056216,4.110873864173311,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6575,3286997,52000.0,1935,1,100,98.6,6.4,0.8,155.7,3984700.2,42999.6,1139986.7,334111.0,317.4,211.6,105.8,52000.0,131.32,149.3,40.832035,-73.916909,4.0,16.0,18101.0,8.791029857045965,15.005484939959599,10.858998997563564,10.858998997563564,7.5678626054638825,0.0,4.605170185988092,4.591071261608589,4.650143551630823,1.8562979903656263,-0.2231435513142097,5.0479310788399525,15.197972635255923,10.668946092306852,13.946527153635955,12.719228552077025,5.760162808092309,5.354697699984144,4.661550519424199,10.858998997563564,4.877637092633392,5.005957704545144,3.7094669448928035,1.3862943611198906,2.772588722239781,9.803722464346553,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6601,2643943,123000.0,1936,1,100,116.7,,0.9,,11378025.0,113780.2,2682214.9,,853.3,604.3,248.9,120515.0,93.14,169.0,40.832764,-73.918042,4.0,16.0,18102.0,8.79497643168877,14.787781921476249,11.719939634354555,11.661345470088502,7.568379267836522,0.0,4.605170185988092,4.75960653929251,,,-0.10536051565782628,,16.247194421513026,11.642023796081261,14.80215346638485,,6.749111185542539,6.404070763367513,5.517051209373546,11.69952950549349,4.534103737554231,5.1298987149230735,3.7094847983623267,1.3862943611198906,2.772588722239781,9.803777708387116,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6603,2563004,53934.0,1930,1,100,96.5,5.5,0.0,142.7,186200.0,1862.0,1063899.2,301712.6,411.6,312.9,98.7,55284.0,139.24,138.6,40.836031,-73.916213,4.0,16.0,17901.0,8.79527937019457,14.75669056601608,10.895516355801455,10.876801133506191,7.5652752818989315,0.0,4.605170185988092,4.56954300834494,4.623991940228679,1.7047480922384253,-inf,4.960744524482791,12.134576643825104,7.529406457837013,13.877451207553804,12.617230187616155,6.020052003959894,5.745883650674837,4.592084946439436,10.920238814723918,4.936199062943238,4.931592086755803,3.709564804440578,1.3862943611198906,2.772588722239781,9.792611856190192,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6616,2817526,135870.0,1948,1,100,64.3,3.9,0.0,96.9,308137.5,3123.0,1840896.5,515036.7,654.4,483.5,170.8,131363.0,58.23,94.9,40.828347,-73.921838,4.0,16.0,18301.0,8.797246236703527,14.851369752892532,11.81945382521837,11.703231725668203,7.5745584842024805,0.0,4.605170185988092,4.163559631243574,4.213607983048918,1.3609765531356006,-inf,4.5736795188967205,12.638301390907554,8.046549357283078,14.425763239188889,13.15199343924277,6.483718785288537,6.181051314893349,5.14049328135447,11.785719762427908,4.064400685849028,4.552823705615882,3.7093766195744013,1.3862943611198906,2.772588722239781,9.814710982145282,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6642,2665210,171044.0,1928,1,100,79.4,4.1,0.7,116.4,11129536.0,118765.6,2445487.2,694795.8,818.1,591.1,226.9,171034.0,,113.2,40.835879,-73.918837,4.0,16.0,197.0,8.801168401936692,14.795793411727114,12.049676112327791,12.03572313691721,7.564238475170491,0.0,4.605170185988092,4.37449836825309,4.422448549172797,1.410986973710262,-0.35667494393873245,4.757032535297338,16.22511303325423,11.684907081689865,14.709754924844395,13.451373268425808,6.706984578519653,6.381985207830324,5.424509391785796,12.049617646130008,,4.729156165769083,3.7095610822305796,1.3862943611198906,2.772588722239781,5.2832037287379885,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6659,2665512,150640.0,1946,1,100,69.2,5.4,,114.9,,,2168546.4,635564.5,645.2,443.9,201.2,117830.0,80.2,109.1,40.825437,-73.925209,4.0,8.0,63.0,8.803724602110622,14.795906717204431,11.922648163331035,11.643629113291672,7.57353126274595,0.0,4.605170185988092,4.237000862623624,4.316153890523174,1.6863989535702288,,4.74406218485471,,,14.589567639307864,13.362268859347305,6.469560346251054,6.095599311839989,5.304299438225584,11.676998186707387,4.384523514872469,4.692264892839025,3.709305343024591,1.3862943611198906,2.0794415416798357,4.143134726391533,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6669,3433039,76822.0,1927,1,100,70.9,5.4,0.6,118.1,4624198.3,50665.3,1680456.2,482928.1,401.6,245.6,155.9,88876.0,,114.0,40.830735,-73.922027,4.0,8.0,195.0,8.805225202632306,15.048956432701546,11.249246336447742,11.344554149502999,7.563719668414366,0.0,4.605170185988092,4.2612704335380815,4.324132656254979,1.6863989535702288,-0.5108256237659907,4.771531723203316,15.346813573362914,10.832996537112297,14.334575862136107,13.087623060270126,5.995456568377519,5.503704196272987,5.049214776063731,11.394997418800328,,4.736198448394496,3.7094351066389675,1.3862943611198906,2.0794415416798357,5.272999558563747,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6696,2730704,96480.0,1928,1,100,90.4,4.9,0.8,137.1,7826400.3,85784.6,1763598.0,516880.9,579.4,415.7,163.7,106128.0,186.1,129.6,40.825863,-73.925913,4.0,8.0,63.0,8.80926561216931,14.820070009374858,11.477091011961013,11.546630997435399,7.564238475170491,0.0,4.605170185988092,4.504244267398131,4.578826210648489,1.589235205116581,-0.2231435513142097,4.920710586568268,15.873013230457156,11.359594782186814,14.382866598421275,13.155567759447061,6.36199308533525,6.029963846258592,5.098035484377089,11.572401191765337,5.226284163648205,4.864452783918174,3.7093157776410637,1.3862943611198906,2.0794415416798357,4.143134726391533,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6700,4415005,258200.0,1975,1,100,1.3,0.4,,3.9,,,337343.8,98869.8,31.3,0.0,31.3,268200.0,0.06,3.9,40.830158,-73.924572,4.0,8.0,195.0,8.809862805379057,15.300519524522388,12.461489757394679,12.499488249829716,7.5883236773352225,0.0,4.605170185988092,0.26236426446749106,0.26236426446749106,-0.916290731874155,,1.3609765531356006,,,12.728857867348074,11.501559112030835,3.4436180975461075,-inf,3.4436180975461075,12.499488249829716,-2.8134107167600364,1.3609765531356006,3.7094209750276463,1.3862943611198906,2.0794415416798357,5.272999558563747,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6712,4415003,556968.0,1975,1,100,8.9,2.6,,28.0,,,2565550.9,751919.9,238.1,0.0,238.1,287720.0,,28.0,,,,,,8.811652248147043,15.300519071521665,13.230263066630704,12.569743063981292,7.5883236773352225,0.0,4.605170185988092,2.186051276738094,2.186051276738094,0.9555114450274363,,3.332204510175204,,,14.757683789354441,13.530385081301302,5.472690753492817,-inf,5.472690753492817,12.569743063981292,,3.332204510175204,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6713,4415004,277720.0,2008,1,100,4.6,1.4,,15.1,,,1243987.9,378274.9,115.4,0.0,115.4,268200.0,,14.6,40.830482,-73.924394,4.0,16.0,63.0,8.811801223938751,15.300519298022053,12.53436869086721,12.499488249829716,7.60489448081162,0.0,4.605170185988092,1.5260563034950492,1.5686159179138452,0.3364722366212129,,2.714694743820879,,,14.033832825545854,12.843376458961796,4.748404354073999,-inf,4.748404354073999,12.499488249829716,,2.681021528714291,3.7094289103071154,1.3862943611198906,2.772588722239781,4.143134726391533,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6720,4415002,361669.0,2009,1,100,1.3,0.4,,4.3,,,738781.3,229760.6,68.6,0.0,68.6,566968.0,,4.1,40.828768,-73.928104,4.0,8.0,63.0,8.812843433517195,15.300518845021227,12.798484707880679,13.24805814372747,7.605392364814935,0.0,4.605170185988092,0.26236426446749106,0.3364722366212129,-0.916290731874155,,1.4586150226995167,,,13.512757215671238,12.3447931762592,4.22829253473184,-inf,4.22829253473184,13.24805814372747,,1.410986973710262,3.709386930984497,1.3862943611198906,2.0794415416798357,4.143134726391533,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6721,4942055,63000.0,1902,1,100,119.7,11.8,0.8,,4957900.1,53544.1,2536071.3,743660.4,502.0,266.7,235.3,63000.0,6.4,209.8,40.830724,-73.92946,4.0,8.0,189.0,8.812992231969966,15.413291794566296,11.05089000537367,11.05089000537367,7.550661243105336,0.0,4.605170185988092,4.784988612563928,,2.468099531471619,-0.2231435513142097,,15.416492842120542,10.888260892401624,14.746126709285987,13.519339757996578,6.218600119691729,5.586124431187969,5.4608612957333165,11.05089000537367,1.8562979903656263,5.346154695962197,3.709434837234033,1.3862943611198906,2.0794415416798357,5.241747015059643,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6722,4405712,50160.0,1970,1,100,66.4,5.9,0.5,115.2,2688277.5,28893.1,1199415.6,345831.7,254.1,142.8,111.3,58520.0,69.04,112.6,40.830276,-73.928514,4.0,8.0,189.0,8.81314100828505,15.298412438797211,10.822973175306803,10.959887992394929,7.585788821732034,0.0,4.605170185988092,4.1956970564823886,4.241326752570746,1.7749523509116738,-0.6931471805599453,4.746669748261791,14.804411211903789,10.271358091268912,13.997344996135213,12.753707519516162,5.537727890326118,4.9614450499054845,4.712229258281499,10.97712385513406,4.234686046775173,4.72384171570559,3.7094238650441262,1.3862943611198906,2.0794415416798357,5.241747015059643,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6736,2649932,80581.0,1930,1,100,82.3,4.0,0.7,114.4,5680529.9,56805.3,1214056.9,337953.0,414.4,301.7,112.7,83804.0,123.32,116.7,40.834637,-73.924299,4.0,16.0,199.0,8.815221555922163,14.790044537255813,11.297018168695637,11.330119791010468,7.5652752818989315,0.0,4.605170185988092,4.410371107683024,4.400603020246817,1.3862943611198906,-0.35667494393873245,4.739701078945697,15.552555078599404,10.947384910215304,14.009478119354954,12.730662111541918,6.026831690945273,5.709433146165015,4.724729421045731,11.336236018027902,4.8147826030179495,4.75960653929251,3.7095306673376434,1.3862943611198906,2.772588722239781,5.293304824724492,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6753,3015494,63692.0,1939,1,100,106.2,4.4,0.9,142.5,6089895.9,60899.0,1050881.7,297585.0,421.0,323.5,97.5,67228.0,,144.2,40.832781,-73.927897,4.0,8.0,189.0,8.817742129574842,14.919274222151419,11.061814244976317,11.115845106396456,7.569927655242652,0.0,4.605170185988092,4.665324108807838,4.660604892876192,1.4816045409242156,-0.10536051565782628,4.959341999708705,15.622141545943924,11.016972033201926,13.865140084056621,12.603455177444982,6.042632833682381,5.7791991139409555,4.579852378003801,11.115845106396456,,4.971201224850849,3.7094852146945754,1.3862943611198906,2.0794415416798357,5.241747015059643,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6767,4412840,141170.0,1929,1,50,7.9,2.5,0.0,26.3,200.0,2.0,1173622.5,363313.3,108.9,0.0,108.9,148229.0,3.67,24.9,40.832901,-73.931257,4.0,8.0,189.0,8.819813136232225,15.300029031079559,11.857720116878244,11.592004631664135,7.564757012905729,0.0,3.912023005428146,2.066862759472976,2.128231705849268,0.9162907318741551,-inf,3.269568939183719,5.298317366548036,0.6931471805599453,13.975605677406273,12.803020826402404,4.690430029938915,-inf,4.690430029938915,11.906513654212464,1.3001916620664788,3.214867803470662,3.7094881535055193,1.3862943611198906,2.0794415416798357,5.241747015059643,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
6786,4034913,97758.0,1928,1,100,54.1,2.9,,78.2,,,1018507.4,284855.6,423.9,329.4,94.5,99758.0,50.52,76.4,40.841223,-73.925813,4.0,16.0,201.0,8.822616945344176,15.210495298115447,11.49025031593101,11.475981358380519,7.564238475170491,0.0,4.605170185988092,3.9908341858524357,4.041295341132285,1.0647107369924282,,4.359269647551265,,,13.83384878020925,12.559737664185192,6.049497578358592,5.79727281774354,4.548599834499697,11.510502532037474,3.9223692974822906,4.335982696172475,3.7096919389793324,1.3862943611198906,2.772588722239781,5.303304908059076,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6796,3100532,101235.0,1930,1,100,77.9,9.4,0.5,156.2,5251709.8,60153.1,3707536.2,1086616.6,623.0,278.9,344.1,115000.0,21.23,149.2,,,,,,8.824089482791823,14.947084267634791,11.525199825845617,11.652687407345388,7.5652752818989315,0.0,4.605170185988092,4.355425952876702,4.436751534363128,2.2407096892759584,-0.6931471805599453,5.051137237405586,15.474064257737304,11.004648257896909,15.125878116938464,13.898579389993728,6.434546518787453,5.630853294633443,5.840932312803435,11.652687407345388,3.055415275715165,5.005287687769661,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6798,2743239,300000.0,1960,1,100,107.2,6.0,1.0,167.8,24943032.1,283703.6,5897123.1,1728347.7,1872.1,1324.8,547.3,287801.0,6.08,155.3,40.800887,-73.915485,1.0,17.0,19.0,8.824383730256061,14.824649897002665,12.611537753638338,11.925439007731665,7.580699752224563,0.0,4.605170185988092,4.674696248636701,4.779963476361254,1.791759469228055,0.0,5.122772794033106,17.032105066608306,12.55568531017713,15.589975179785958,14.362676423382837,7.5348160744142225,7.189016783630995,6.304997098149872,12.57002454806453,1.8050046959780757,5.045358730154642,3.70870382136988,0.0,2.833213344056216,2.9444389791664403,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6806,2817915,55276.0,1927,1,100,93.5,5.7,0.8,143.9,5761243.6,62088.8,1565913.1,444444.3,451.3,306.0,145.3,78390.0,21.59,139.9,40.812049,-73.91025,1.0,8.0,35.0,8.82555985506085,14.851507807749504,10.920094096923375,11.173978167912376,7.563719668414366,0.0,4.605170185988092,4.537961436294641,4.590056548178043,1.7404661748405046,-0.2231435513142097,4.969118613893322,15.5666639121462,11.036320897388473,14.263979662294568,13.004580016747893,6.112132306832955,5.723585101952381,4.9788005705762375,11.269451647182768,3.072230244526716,4.940927881671436,3.7089773564396045,0.0,2.0794415416798357,3.5553480614894135,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6812,4000423,54848.0,1929,1,100,155.3,2.9,1.6,195.5,9307200.2,100417.3,632994.4,183355.9,553.1,494.4,58.7,63989.0,96.47,183.8,40.809153,-73.910547,1.0,8.0,35.0,8.826441041782578,15.201910663493027,10.912321001957451,11.033097736903727,7.564757012905729,0.0,4.605170185988092,5.045358730154642,5.116195789756748,1.0647107369924282,0.47000362924573563,5.27556037942542,16.046298873627375,11.517089782152945,13.358216854325727,12.119184351874571,6.315538817000633,6.203344906143481,4.072439726834051,11.066466472569608,4.569232079182462,5.213848209921586,3.7089063944853513,0.0,2.0794415416798357,3.5553480614894135,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6813,4409278,55576.0,1914,1,100,6.1,1.8,,19.4,,,354445.4,105787.4,32.9,0.0,32.9,58355.0,1.35,19.1,40.80753,-73.909166,1.0,8.0,33.0,8.826587830773668,15.299221515198777,10.925506732372718,10.974300323846455,7.5569505720129,0.0,4.605170185988092,1.8082887711792655,1.824549292051046,0.5877866649021191,,2.9652730660692823,,,12.77830959334594,11.569186698686647,3.493472657771326,-inf,3.493472657771326,10.974300323846455,0.30010459245033816,2.9496883350525844,3.708866623204761,0.0,2.0794415416798357,3.4965075614664802,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
6818,4003970,69102.0,1928,1,100,86.8,4.4,0.8,129.1,4932187.6,53990.0,1064328.0,303551.5,360.7,262.0,98.8,69102.0,,123.3,40.811197,-73.90881,1.0,8.0,35.0,8.827321452697849,15.202796926881687,11.143338952896963,11.12876186028198,7.564238475170491,0.0,4.605170185988092,4.463606621666305,4.533674184283021,1.4816045409242156,-0.2231435513142097,4.860587297852597,15.411293179850352,10.896554123212333,13.877854172054777,12.623306562071654,5.888046587909494,5.568344503761097,4.593097604753822,11.143338952896963,,4.814620410170298,3.70895648003388,0.0,2.0794415416798357,3.5553480614894135,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6826,4413312,155000.0,1928,1,50,3.0,0.8,0.0,8.8,40300.0,403.0,420358.4,123200.0,41.1,2.1,39.0,155000.0,0.0,8.8,40.800816,-73.911494,1.0,17.0,19.0,8.828494129466652,15.300135985956485,11.951180395901384,11.951180395901384,7.564238475170491,0.0,3.912023005428146,1.0986122886681098,1.0986122886681098,-0.2231435513142097,-inf,2.174751721484161,10.604106747934773,5.998936561946683,12.94886295971099,11.721564330081556,3.716008121502189,0.7419373447293773,3.6635616461296463,11.951180395901384,-inf,2.174751721484161,3.708702081210119,0.0,2.833213344056216,2.9444389791664403,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
6832,4412763,88000.0,1929,1,100,44.8,0.0,0.5,55.0,4137699.9,48395.8,969.0,284.0,219.9,219.8,0.1,92400.0,0.37,47.1,40.802149,-73.910553,1.0,17.0,19.0,8.829372735468406,15.30001158184691,11.385092093460344,11.433882257629776,7.564757012905729,0.0,4.605170185988092,3.8022081394209395,3.9589065913269965,-inf,-0.6931471805599453,4.007333185232471,15.235650611699757,10.78716831207989,6.876264611890766,5.648974238161206,5.393172897560715,5.392718041969521,-2.3025850929940455,11.433882257629776,-0.9942522733438669,3.8522730010223722,3.708734751591645,0.0,2.833213344056216,2.9444389791664403,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
